0 0 0 -64 0 0 96 -352 400 -400 0 0 160 -224 64 -232 0 -352 0 -8 0 -64 160 -320 64 -192 0 8 0 -352 64 0 128 -128 96 -64 4
0 0 0 -64 0 0 72 -320 400 -400 0 8 160 -256 192 -400 64 -400 72 0 0 -352 224 -320 160 0 0 -64 0 0 0 0 64 -192 0 -160 4
0 0 0 0 0 0 96 -384 400 -400 0 -96 128 -192 96 -360 -8 -352 0 -192 0 -384 128 -320 0 -160 0 -160 0 -352 0 -160 0 -160 96 -384 4
-64 -64 0 0 0 0 72 -384 0 0 0 0 0 -96 232 -400 64 -352 0 0 0 0 0 0 192 -192 96 -96 0 -352 0 0 160 -128 96 -96 2
8 0 0 0 0 0 0 -64 0 -160 0 -64 64 -64 192 -400 64 -400 0 0 0 0 0 0 160 -192 -400 -96 0 -256 0 0 160 -160 0 0 2
0 0 0 0 0 0 96 -320 400 -400 0 0 96 -160 64 -248 64 -384 0 -96 0 -288 160 -320 0 -128 0 0 0 -384 0 0 96 -160 96 -96 4
0 0 0 0 0 0 0 -64 0 -384 0 -96 64 -192 192 -400 64 -384 0 -64 0 0 128 -160 256 -280 0 -64 0 -384 0 -96 0 -96 0 0 1
0 0 0 -64 0 0 -64 -64 0 -320 0 -192 0 -224 64 -400 0 -256 0 -224 96 -400 0 -256 0 -192 -64 -64 0 -352 0 -320 0 -192 64 -128 1
-64 -64 0 0 0 0 56 -384 0 -224 0 -64 0 -64 192 -384 96 -400 0 0 0 0 0 0 216 -192 96 -64 0 -352 0 0 96 -128 64 -128 2
0 0 0 0 0 0 0 -192 192 -128 128 -400 128 -320 -8 -64 0 0 0 0 0 0 288 -352 0 -400 0 0 0 0 56 0 96 64 64 -128 4
64 -96 0 0 0 0 320 -64 0 -160 0 -64 0 -224 320 -160 64 -160 0 -64 0 0 160 -64 200 -224 0 0 0 0 0 0 96 -160 0 0 1
0 -400 400 -400 0 -160 -8 0 56 -224 -400 -64 256 -400 0 -72 64 0 400 0 0 -64 128 -160 -400 -192 400 0 -64 0 0 -8 -400 -128 136 -160 3
96 -400 400 -400 0 -256 0 0 0 -192 0 0 256 -352 96 -352 128 -96 0 -64 0 -256 192 -192 160 -160 64 -128 0 -192 0 -160 96 -160 128 -224 3
0 0 0 0 0 0 8 -328 0 0 0 0 0 0 192 -384 64 -64 0 0 0 0 0 0 192 -128 0 0 96 -384 0 0 128 -64 64 0 2
0 0 0 0 0 0 0 0 0 0 0 0 64 -64 160 -192 96 -400 0 -64 0 0 64 -64 192 -128 128 -96 0 -128 0 -8 64 0 0 0 1
128 0 400 -64 0 0 224 -96 384 -400 160 0 128 -224 0 -224 0 -288 0 0 0 0 224 -320 64 -224 0 -288 0 -352 0 0 160 -256 224 -96 4
64 -96 64 0 0 0 64 -64 0 -320 0 -64 -8 -96 0 -192 64 -400 0 0 0 0 96 -64 160 -224 0 -64 0 -384 0 0 0 -64 0 0 1
0 0 -64 0 0 0 96 -352 400 -400 0 0 160 -288 56 -192 0 -288 0 0 0 0 224 -320 0 -160 0 -8 0 -352 56 0 192 -192 64 -64 4
0 0 -72 -64 8 0 0 -296 128 -320 0 0 160 -352 224 -400 0 -256 0 0 0 0 384 -400 288 -160 128 -352 96 -96 64 -96 64 -192 96 -96 4
0 -320 400 -400 0 -352 0 0 64 -320 0 0 288 -352 0 -128 64 -96 0 0 0 -64 160 -128 0 -96 8 -64 0 0 0 0 0 -160 64 -192 3
0 0 0 -64 0 0 0 -64 0 -320 0 -288 0 -160 96 -400 0 -224 0 -96 64 -320 0 -224 0 -224 0 -64 0 -384 0 -256 0 -192 0 0 1
0 0 0 -64 0 0 0 -128 192 -352 0 0 96 -320 160 -320 64 -64 0 0 0 0 320 -400 128 -160 0 -160 0 0 56 0 352 -256 128 -400 4
0 0 0 0 0 0 64 -384 0 -352 0 -160 0 -128 224 -352 64 -400 64 0 0 -160 96 0 168 -192 72 -64 0 -384 0 -128 128 -160 128 -96 2
0 0 0 0 0 0 96 -288 400 -400 0 0 128 -224 96 -160 64 -64 0 -64 0 -96 128 -256 0 0 0 0 0 0 0 0 64 -224 128 -192 4
-64 -224 0 -400 64 -160 8 -128 8 -320 0 0 192 -256 96 0 0 0 0 0 0 0 0 -128 64 0 0 -56 0 -384 0 0 96 -128 128 -64 3
0 -8 64 -128 0 0 0 -64 0 -352 0 0 216 -256 128 -64 0 0 0 0 0 0 160 0 64 -64 64 -56 0 -384 -8 0 96 -64 0 -64 3
0 0 0 0 0 0 0 -64 0 -288 0 -96 64 -128 192 -384 64 -320 0 0 0 0 64 -96 192 -256 0 -64 0 -352 0 0 0 -128 0 0 1
64 -224 0 0 0 0 64 -64 0 -352 0 -96 0 -120 224 -256 64 -376 0 0 0 0 96 -96 192 -224 0 0 0 0 0 0 0 -128 0 0 1
8 -400 400 -400 0 -288 0 0 64 -352 0 0 224 -400 0 -288 0 -400 64 0 16 -64 96 -160 0 -64 96 -320 0 -160 0 0 0 -160 64 -256 3
64 -400 400 -400 0 -320 400 0 64 0 0 0 256 -400 0 -320 0 -400 0 0 0 -96 96 -136 0 -128 0 -288 0 -352 0 0 0 -128 96 -256 3
0 0 0 0 0 0 0 -64 0 -384 0 -320 0 -224 64 -400 0 -224 0 0 64 -160 64 -160 64 -192 0 -64 0 -352 0 -128 0 -192 0 0 1
0 0 0 0 0 0 0 -288 352 -400 0 0 192 -352 288 -400 0 -288 0 -64 96 -128 400 -400 320 -64 0 -128 0 0 0 0 64 -256 128 -128 4
0 0 0 0 0 0 320 -400 0 -320 0 -64 64 -64 192 -384 96 -400 0 0 0 -56 0 8 192 -224 96 -96 0 -96 0 0 64 -64 0 0 2
8 0 0 0 0 0 96 -352 400 -400 0 -96 96 -192 96 -352 64 -400 0 -168 0 -352 160 -288 0 -160 0 -160 0 -384 0 -64 64 -128 96 -288 4
0 0 0 0 0 0 0 -64 0 -64 0 0 64 0 400 -400 160 -400 64 0 0 0 0 0 224 -192 400 -128 0 -64 0 0 160 -160 64 -128 2
0 -400 400 -400 0 -320 0 0 64 -352 0 -64 256 -384 0 -320 0 -384 0 0 0 -64 96 -128 0 -64 0 -288 0 -320 0 0 0 -216 96 -224 3
0 0 -72 -64 0 0 104 -320 400 -400 0 0 128 -224 96 -160 64 -384 0 -64 0 -64 128 -256 64 0 0 0 0 -64 0 0 64 -192 128 -256 4
